smiles,energy_max_osc
N#CCCNCCc1ccc(/N=N/c2c(Br)cc([N+](=O)[O-])cc2Br)cc1,2.554
COC(=O)NCCCCCNCCCCCC(=O)O,5.873
Fc1ccc(-n2ncc(-c3ccc(Cl)cc3)n2)cc1,4.666
Cc1ccccc1C1=C2C=CC(=[N+]3CCCC3)C=C2P(=O)(c2ccccc2)c2cc(N(C)C)ccc21,2.651
CCOC(=O)C(C)N1C(=O)C(=O)c2ccccc21,3.513
Cc1ccc(Oc2ccc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4)cc2)cc1,2.721
COc1ccc(C=Cc2ccn3cc(-c4ccc(OC)cc4)nc3c2)cc1,3.814
N#CC(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)C(=O)O,3.209
O=C(CC1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1)NO,5.182
COc1ccccc1C1=[N+]2C(=C(c3ccccc3)c3c4ccccc4c(-c4ccccc4OC)n3[B-]2(F)F)c2ccccc21,2.517
CCc1ccc(O)c(/N=N/c2ccc(C(C)=O)cc2)c1,3.363
C[Si](C)(c1ccc(-c2cccc3[nH]c4ccccc4c23)cc1)c1ccccc1-c1c2ccccc2c(-c2ccccc2[Si](C)(C)c2ccc(-c3cccc4[nH]c5ccccc5c34)cc2)c2ccccc12,3.638
COc1cccc(N)c1,5.019
CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,2.643
COC(=O)CN1CCOCCN(CC(=O)OC)c2cc(OCC(=O)NCCc3ccc(SC#N)cc3)c(C3=C4C=CC([NH+](C)C)C=C4Oc4cc(N(C)C)ccc43)cc2OCCOc2cc(C)ccc21,3.24
C[C@H]1CC(C)(C)N(C)c2ccc(-c3cc4sc5cc(/C=C(\C#N)C(=O)O)sc5c4s3)cc21,2.941
N#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,3.43
CCSc1c2ccc(=[N+](CC)CC)cc-2oc2cc(N(CC)CC)ccc12,3.039
CCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C(\C#N)C(=O)O)sc2-c2sc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc21,2.649
NC(=O)Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,5.271
CN(C)c1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2-c2ccc([N+](=O)[O-])s2)cc1,3.041
Cc1ccccc1NC(=O)c1cc2ccccc2c(/N=N/c2cc(Cl)c(Cl)cc2Cl)c1O,3.324
COC(=O)c1ccc2oc3c(-c4ccccc4)c4c5ccccc5n(C)c4cc3c2c1,3.955
CCCCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2Sc2cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc21,3.388
Cc1ccc(N2c3ccc(-c4ccc(/C=C5/SC(N)=NC5=O)s4)cc3C3CCCC32)cc1,3.194
CN(CC(=O)O)C(=O)Cn1c2ccccc2c(=O)c2ccccc21,3.932
S=c1n(N=Cc2c3ccccc3cc3ccccc23)cnn1Cc1ccccc1Cl,3.31
CN(C)c1ccc2c(-c3ccc(C(=O)ON4C(=O)CCC4=O)cc3C(=O)[O-])c3ccc(N(C)C)cc3[o+]c2c1,4.68
COc1ccc(CNC(=O)COC(=O)c2c3ccccc3cc3ccccc23)cc1,3.544
CC1(C)CC(/C=C/c2ccc(-n3cncn3)cc2)=CC(=C(C#N)C#N)C1,3.441
N#Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1C#N,3.899
CCOc1ccc(Br)c(CC)c1,5.044
CC(=O)c1ccc(/N=N/c2cc3c(C)cc(=O)oc3cc2O)cc1,3.358
C=CCC(=O)O,5.894
CC1=CC(C)=[N+]2C1=C(C)c1cccn1[B-]2(F)F,3.308
N=C=O,6.435
N#CC(=Cc1ccc(N(c2ccc(/C=C/c3ccc(/C=C(\C#N)c4ccc([N+](=O)[O-])cc4)cc3)cc2)c2ccc(/C=C/c3ccc(/C=C(\C#N)c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1)C(=O)O,3.085
CNC(=O)C(=O)Nc1ccc(N=Nc2ccccc2)cc1,3.843
CN(c1ccccc1)c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccc(N(C)c6ccccc6)cc5)ccc5ccc2c3c54)cc1,3.337
Cc1ccc2[nH]c3cc4c(=O)c5cc(C)ccc5[nH]c4cc3c(=O)c2c1,3.34
Clc1ccc(/C=C/c2cnc3ccccc3n2)cc1,3.809
Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(-c4ccc(/N=N/c5c(S(=O)(=O)[O-])cc6cc(S(=O)(=O)[O-])cc(N)c6c5O)cc4)cc3)c(O)c12,2.784
CCCCCCCCCCOc1cc(C(=O)Oc2ccc(-n3cc(-[c-]4cccc4)nn3)c([N+](=O)[O-])c2)cc(OCCCCCCCCCC)c1OCCCCCCCCCC,2.85
CCN1C(=O)/C(=c2\s/c(=C/c3ccc(-c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nc(C)cn5c4)s3)n(CC(=O)O)c2=O)SC1=S,3.096
O=C1C=CC=C2C1=Cc1ccccc12,3.268
CC(=O)c1ccc(N=Cc2ccccc2O)cc1,3.917
CCCCCCN1C(=O)c2cccc3cc(/N=C\c4cn(C)c5ccccc45)cc(c23)C1=O,3.831
CCCC(=O)O,5.879
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(C=C(C#N)C(=O)O)s3)cc2)cc1,3.073
Nc1ncnc2c1nc(N/N=C1/C(=O)c3ccccc3N1Cc1ccc(Cl)cc1)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.646
C=CCOc1ccccc1CN1C(=O)C(=O)c2cc(C)cc(C)c21,3.3
Cc1ccc(/N=N/c2cc(-c3ccccc3)ccc2O)cc1C,3.44
CCCCCCCCCCCCCC(=O)SSC(=O)CCCCCCCCCCCCC,4.538
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4)o3)cc2)c2ccccc21,3.982
Cc1cc(C(=O)CN2C(=O)C(=O)c3cc([N+](=O)[O-])ccc32)c(C)o1,3.581
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,3.802
CCOC(=O)CCCCCn1c(C)nc2cc(Cl)c(Cl)cc21,4.853
N#Cc1ccc(N)c(Cl)c1,4.81
CC(C)(C)c1cc(/C2=C3\C=CC(=N3)/C(CCCC(=O)O)=c3/cc/c4n3[Zn]n3c(ccc32)/C(CCCC(=O)O)=C2/C=CC(=N2)\C=4c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,3.803
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N/N=C/c1cc(I)c(O)c([N+](=O)[O-])c1,3.908
Cc1cccc2c1N(CCOc1ccc(Br)cc1)C(=O)C2=O,3.48
CCCCCc1nc2c3cc(/C=C(\C#N)C(=O)O)sc3c3sc(-c4ccc(-c5ccc6c(c5)[C@@H]5CCC[C@@H]5N6c5ccc(C)cc5)c5nsnc45)cc3c2nc1CCCCC,2.619
O=C1Nc2cc(Cl)ccc2C1=O,3.672
CC1=C(C#Cc2ccccc2)C2=Cc3c(C#Cc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,2.637
N#C/C(=C\c1ccc(-c2ccc(N(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(/C=C/c4ccccc4)cc3)cc2)cc1)C(=O)O,3.402
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,5.436
C[C@]12SC(=O)C=C1c1nc(-c3ccccc3)[nH]c1C1=CC(=O)S[C@@]12C,3.765
Cc1cccn2c1cc1c3ccccc3nc(-c3ccco3)c12,3.692
CC1(C)c2cc(C#N)ccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc21,3.864
CN(C)c1ccc(-c2nc(C=CC=Cc3ccc([N+](=O)[O-])cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,3.04
CCOC(=O)c1cc(C(=O)OCC)c2cc([N+](=O)[O-])ccc2n1,3.961
CN(C(=O)Cn1c2ccccc2c(=O)c2ccccc21)c1nc2ccccc2s1,3.958
CSc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N4CCCCC4)ccc23)cc1,3.223
NC(=O)CC[C@H](N)C(=O)O,5.783
Cc1ccc2sc3cc(CCC(=O)O)ccc3c(=O)c2c1,3.91
C[n+]1c2ccccc2nc2ccc(NCCO)cc21,3.159
Cc1c(-c2ccc(CCC(=O)O)cc2)c(/C=C/C2=C(C#N)C(=C(C#N)C#N)OC2(C)C)n2ccccc12,2.857
O=C1Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2C1=O,3.638
Cc1nc2[nH]c(=S)[nH]c(=O)c2nc1C,3.813
OCc1cc(/N=N\c2ccc(-c3ccc4ccccc4c3)cc2F)ccc1O,2.683
CCCC(=O)C1=C(Nc2ccc(/N=N/c3ccccc3)cc2)CC(C)(C)CC1=O,3.671
C=CCNc1ccc2ccc3oc4cc(=[N+]5CCCC5)ccc-4nc3c2c1,2.324
CCCN1c2ccccc2Sc2cc(/C=C\c3cc(=O)oc4cc(C)c(Cl)cc34)ccc21,3.684
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2OC)cc1,3.26
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Cl)cc3C2=O)Sc2ccc(S(=O)(=O)Cl)cc21,2.953
IC12CC3CC(CC(C3)C1)C2,4.712
CCCCCCOc1cccc(OCCCCCC)c1/C1=C2\C=CC(=N2)/C(c2ccc(C(=O)O)cc2)=c2/cc/c3n2[Zn]n2c(ccc21)/C=C1/C=CC(=N1)/C=3c1c(OCCCCCC)cccc1OCCCCCC,3.778
O=C(Cn1c2ccccc2c(=O)c2ccccc21)Nc1ccc(O)c2ccccc12,3.948
CC1(C)c2ccccc2-c2cc(N(c3ccc(-c4ccc(/C=C\C=C(C#N)C(=O)O)s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)ccc21,2.783
CCCCCCc1cc(-c2ccc(/C=C(\C#N)C(=O)O)s2)sc1-c1ccc2c(c1)c1cc(-c3sc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3CCCCCC)ccc1n2CCCCCC,3.195
O=C(c1ccc2c3c(cccc13)-c1cccc3c1C2CC=C3)c1c(CCc2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,3.783
SCC[n+]1ccc(/C=C/c2ccc(-n3ccnc3)cc2)cc1,3.265
CCN(CC)c1ccc(N=Nc2ccncc2)cc1,3.622
c1ccc2c(C3CCCCC3)cccc2c1,4.588
COc1ccc(-c2cccc3cnc(-c4ccc(C#N)cc4)n23)cc1,3.763
COc1ccc(C2=C/C(=C\c3ccc([N+](=O)[O-])cc3)C(=O)N2CC(C)C)cc1,2.946
CC1Cc2c(cc3c(c2S(=O)(=O)NCCCN)Oc2c(S(=O)(=O)O)c4c(cc2=C3c2ccccc2C(=O)[O-])C(C)(C)C(C)[NH+]=4)C1(C)C,4.341
Cn1c(Cn2c3ccccc3c(=O)c3ccccc32)nnc1SCCCC#N,3.961
Cc1cc([N+](=O)[O-])ccc1O,3.96
c1csc(-c2nc3c4ccccc4c4cccc2n43)c1,2.976
Oc1ccccc1/C=N/CC/N=C/c1ccccc1O,4.35
CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,2.433
CCCCN(CCCC)c1ccc2c#cc3cc4c#cc5ccc(C(F)(F)F)cc5c#cc#cc5cc(N(CCCC)CCCC)ccc5c#cc4cc3c#cc3ccc(C(F)(F)F)cc3c#cc#cc2c1,3.545
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc3c4ccc(C#Cc5ccc(C=O)cc5)cc4n(-c4ccc(C(F)(F)F)cc4)c3c2)cc1,3.576
C(=N/n1c2ccccc2c2ccccc21)\c1c2ccccc2cc2ccccc12,3.163
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,4.441
CC1(C)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccc(-c6ccc(/C=C7\SC(=S)N(CC(=O)O)C7=O)s6)s5)ccc43)cc21,2.902
COc1cc(OC)cc(-n2cc3ccccc3c/c2=N/S(=O)(=O)c2ccc(C)cc2)c1,3.272
O=S(=O)([O-])c1ccc2c(/N=N/c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1,3.318
Cc1cccc(-c2nc3sc4ccccc4c3s2)c1,3.964
C=C(C)C(=O)NCCCNC(=O)C(CC)N(C)S(=O)(=O)c1cc(S(=O)(=O)N(C)C(CC)C(=O)NCCCNC(=O)C(=C)C)c2ccc3c(S(C)(=O)=O)cc(O)c4ccc1c2c43,3.546
NC(=O)c1cnccn1,4.055
COc1ccccc1CN1C(=O)C(CC(=O)Nc2ccc(N=Nc3ccccc3)cc2)SC1=Nc1cccc(C)c1,3.818
CCCOc1ccc(N2N=C([c-]3cccc3)CC2c2ccccc2OCc2ccccc2)nn1,3.738
COc1ccc(OCCCN2C(=O)C(=O)c3ccccc32)cc1,3.431
COc1ccc(C)cc1/N=N/c1ccc(O)c2nc(C=O)ccc12,3.511
CCOC(=O)C1=NNC(=O)C1,4.788
Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.89
CCOC(=O)c1cc2cc(C(C)=O)cn2cc1-c1ccc(OC)cc1,3.847
C[N+](C)(C)c1ccc(/N=N/c2cccc3ccccc23)cc1,3.184
CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(-c2ccc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)c4nsnc24)c(=O)oc31,2.89
COc1cc2c(cc1/N=N/c1ncc([N+](=O)[O-])s1)C(C)=CC(C)(C)N2CCCC(=O)ON1C(=O)CCC1=O,2.996
Cc1ccc(-c2nc(N(C)C)sc2-c2ccc([N+](=O)[O-])s2)cc1,3.224
CN1/C(=C/C=C/C=C2/Sc3ccccc3N2C)Sc2ccccc21,3.489
c1ccc2c(c1)cc1c3cccc4c5ccccc5cc(c5cccc2c51)c43,3.402
Nc1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3oc2c1,3.414
N#C/C(=C\c1ccc(-c2ccc(-c3ccc(/C=C(\C#N)c4ccc([N+](=O)[O-])cc4)s3)c3c2C(=O)N(c2ccc(C(=O)O)cc2)C3=O)s1)c1ccc([N+](=O)[O-])cc1,2.958
c1ccc(SSc2ccccc2)cc1,4.612
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(C=C(C#N)C#N)c3cccc4c5cccc6c(C=C(C#N)C#N)cc1c(c65)c2c34,2.624
Cc1cccc2oc3cc(N4CCCCC4)c4c(=O)c5ccccc5c(=O)c4c3[nH]c12,2.669
CCN(C(=O)Cn1c2ccccc2c(=O)c2ccccc21)C(C)C,3.954
COc1cccc2c1nc1ccccc1[n+]2[O-],3.168
CN(C)c1ccc(-c2cc[n+](C)cc2)s1,3.377
[O-]c1ccc(Br)cc1C=Nc1cccc2ccc(-c3nc4ccccc4[nH]3)nc12,2.768
O=C(Cl)c1cccc([N+](=O)[O-])c1,3.964
O=C(O)CN1C(=O)C(=Cc2ccc(NC3=CCC(C=C4SC(=S)N(CC(=O)O)C4=O)(c4ccccc4)C=C3)cc2)SC1=S,3.535
Cn1nc2ccccc2c1-c1cc2ccccc2o1,4.03
CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,3.811
COc1cccc(/C=C2\Nc3ccccc3C2=O)c1,3.412
Nc1ncnc2c1nc(N/N=C1\C(=O)c3ccccc3N1Cc1ccc(Cl)cc1)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.724
CC(=O)N1c2ccccc2NC2=C(C(=O)CC(C)(C)C2)C1c1c2ccccc2cc2ccccc12,3.687
CC1=CC(C)(C)N2C(=O)C(=O)c3cc(OC(=O)/C=C/c4cccc([N+](=O)[O-])c4)cc1c32,3.103
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,5.158
Cc1cc2c3c(c1)C(C)CC1(CCCCC1)N3C(=O)C2=O,3.293
Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c([N+](=O)[O-])c1,3.891
Cc1cc2c(ccc3c(C)[n+](C)c(C)cc32)c(C)[n+]1C,3.626
N#CC(=Cc1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(/C=C(/C#N)C(=O)O)cc4)cc3)c3ccc(C#Cc4ccc(O/C=C(\C#N)C(=O)O)cc4)cc3)cc2)cc1)C(=O)O,3.23
Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)n[nH]c12,4.93
CCCCC(CC)Cn1c2cc(C#N)ccc2c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C#N)cc21,3.785
COc1cc2c(cc1-c1cccs1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2cccs2)cc1C4)C(=O)N(CCC(C)C)C3=O,3.341
CCc1ccc2c(c1)C(=O)C(=O)N2CC1CCCCO1,3.344
CCN(CC)c1ccc(/C=N/C2CCCCC2/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,4.335
NCCCCC(N)C(=O)NCc1ccc(P(=O)(O)O)cc1S(=O)(=O)O,5.231
C=Cc1ccc2cc3ccccc3cc2c1,3.772
c1cc(-n2c3ccccc3c3ccccc32)c(-c2nc3ccccn3n2)c(-n2c3ccccc3c3ccccc32)c1,4.469
c1cc2c3c(c1)oc1cccc(c13)CC2,4.832
Cc1ccc(-n2c3ccccc3c3cc(/C=C(\C#N)C(=O)O)ccc32)cc1,3.892
Cc1cccc(C=O)c1,3.892
CCCCn1c2ccc(-c3ccc4ccccc4c3)cc2c2ccc3c4cc(-c5ccc6ccccc6c5)ccc4n(CCCC)c3c21,4.033
O=C(Nc1ccc(/N=N\c2ccccc2)cc1)c1ccc2c(c1)C(=O)N(c1ccc(/N=N/c3ccccc3)cc1)C2=O,3.939
Cc1ccc([N+]2=Cc3cccn3[B-]2(c2ccccc2)c2ccccc2)cc1C,3.875
CCN(CC)c1ccc(/N=N/c2ccc(OC)cc2)cc1,3.589
CCCCNC(=O)CCCOc1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,3.014
CN(C)c1ccc2c(-c3ccc(Br)cc3)c3ccc(=[N+](C)C)cc-3oc2c1,3.152
O=C1c2ccc(Oc3cccc([N+](=O)[O-])c3)cc2C(=O)N1c1ccc(/N=N/c2ccccc2)cc1,3.95
O=C(O)c1cc(=O)c2c(/N=N\c3ccccc3)c(O)ccc2o1,3.942
N#C/C(=C\c1ccc(-c2cc3c4c(c2)CCCN4CCC3)s1)C(=O)O,3.108
COc1ccc2c(c1)c1cc(OC)ccc1c1c2ccc2cccc(C(=O)NC(C)(C)C)c21,3.949
Cc1ccc2c(c1)c1cc(Br)ccc1n2-c1c(C#N)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(C#N)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21,3.287
Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,5.079
Cc1ccc2c(C=Nc3c(C)cccc3C)ccc(O)c2n1,3.988
CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(/C=C/C(C)(C)C)n3[B-]2(F)F)C=C1,2.936
O=P1(c2ccccc2)C(c2ccccc2)=Cc2cc3ccccc3cc21,3.947
CC1(C)C(=CC=C2CCC(C=CC3=[N+](CCCCS(=O)(=O)O[Na])c4ccccc4C3(C)C)=C2Cl)N(CCCCS(=O)(=O)[O-])c2ccccc21,2.26
c1csc(-c2nc3ccccc3c3cc4ccccn4c23)c1,3.752
COc1ccc(-c2nc(-c3ccc(C(=O)O)cc3)[nH]c2-c2ccc(OC)cc2)cc1,3.954
CCCCCCCCCCn1c(-c2cc(-c3nc4ccccc4n3CCCCCCCCCC)cc(-c3nc4ccccc4n3CCCCCCCCCC)c2)nc2ccccc21,4.601
CCCCCCc1cc(-c2sc(-c3ccc4c[n+](CCC(=O)O)ccc4c3)cc2CCCCCC)sc1-c1ccc(N(c2ccc(OCCCC)cc2)c2ccc(OCCCC)cc2)cc1,2.282
CCCCCCCCN1c2ccc(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)cc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,3.165
CCN1CCN(CC)c2cc3oc(=O)c(-c4nc5ccccc5s4)cc3cc21,3.303
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,3.367
CCOC(=O)c1c(C)cn2c(nc3ccccc32)c1-c1ccccc1,3.832
CN(C)c1ccc(NC(=O)C(c2ccc(Cl)cc2)N(Cc2ccc(F)cc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.47
Cc1ccc(N(c2ccc(C)cc2)c2cc(N(c3ccc(C)cc3)c3ccc(C)cc3)c3ccc4cc(C(C)(C)C)cc5ccc2c3c54)cc1,3.381
O=Cc1c[nH]c2ccccc12,3.991
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(-c4ccc(-c5ccc(N6c7ccccc7C7C8CCC(C8)C76)cc5)s4)s3)s2)SC1=S,2.694
COc1ccc2nn(C)c(-c3ccc(C)s3)c2c1,4.134
O=C(Nc1ccc(/N=N/c2ccccc2)cc1)C1CC1,3.862
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4cc5ccc(B(O)O)c6ccc7cccc4c7c56)c4nsnc34)o2)SC1=S,2.888
F[B-]1(F)OC(c2ccccc2)=C(c2ccccc2)c2oc3ccccc3[n+]21,3.945
c1ccc(N(c2ccccc2)c2ccc(-c3ncc(-c4cnc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)cc2)cc1,3.195
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cccc(Oc4ccccc4)c3)nc2c1,4.569
COC(=O)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1C(=O)OC,3.965
[N-]=[N+]=NCCN1C(=O)C(=O)c2ccccc21,3.473
CN1c2cc3c(cc2-c2sccc2C1(C)C)C(c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)[O-])=c1cc2c(cc1O3)=[N+](C)C(C)(C)c1ccsc1-2,3.827
Cc1ccc2c(c1)n(C)c(-c1ccc(-c3ccc(-c4ccc(-c5n(C)c6cc(C)ccc6[n+]5C)cc4)cc3)cc1)[n+]2C,4.226
CC(C)(C)c1cc2c3c(c1)C(C)(C)c1cc(C(C)(C)C)cc4c1N3c1c(cc(-c3ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s3)cc1C4(C)C)C2(C)C,2.816
CC(C)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,4.754
NC(=O)C(C(N)=O)c1c[nH]c2ccccc12,5.061
CN(C)c1ccc(NC(=O)C(c2c[nH]c3ccccc23)N(Cc2ccc(F)cc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.492
COc1ccc(F)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1,2.859
CN(C)c1nc(N/N=C/c2c3ccccc3cc3ccccc23)nc(N2CCOCC2)n1,3.304
COCCOCCOc1cc(C=O)c(OCCOCCOC)cc1C=O,3.698
N#[N+]c1ccc([N+](=O)[O-])cc1Cl,3.918
CC(C)(C)c1cc(Br)c(O)c(/N=N/c2ccc(S(=O)(=O)N3CCc4ccccc43)cc2)c1,3.959
CCCCCCCCn1c(=C(C#N)C#N)s/c(=c2/c(=C\c3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc5c(c4)C(CCCC)(CCCC)c4ccccc4-5)s3)sc(=O)n2CCCCCCCC)c1=O,3.177
Cc1cc(C)c(/C2=C3\C=CC(=N3)/C(c3ccc(C(=O)O)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2c(C)cc(C)cc2C)=C2/C=CC(=N2)/C=4c2c(C)cc(C)cc2C)c(C)c1,3.838
CN(C)c1ncnc2c1ncc(=O)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.928
CC(C)(C)c1nn2cnnc2n(/N=C/c2c3ccccc3cc3ccccc23)c1=O,3.167
c1ccc(-c2oc3cc4c(c5cccc(c2-c2ccccc2)c35)=NC2CCCCC2N=4)cc1,3.794
N#CI,5.019
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N/N=C/c1ccc(-c2ccc(Cl)cc2)o1,3.922
CC(C)(C)c1ccc(-c2sc3c(-c4ccc(C(C)(C)C)cc4)c4n(c3c2-c2ccc(C(C)(C)C)cc2)[B-](F)(F)[N+]2=Cc3c(-c5ccc(C(C)(C)C)cc5)c5sc(-c6ccc(C(C)(C)C)cc6)c(-c6ccc(C(C)(C)C)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,2.603
Cc1cc2c(N=Nc3ccc4c(C)cc(C)c(C)c4c3O)cccc2c(O)c1N=Nc1ccccc1,2.904
CC1(C)c2ccccc2N(c2c(F)cc(-c3nnc(-c4ccccc4)o3)cc2F)c2ccccc21,3.87
Cc1cc(C)c(N=Cc2cc(C)cc(C(c3ccccc3)c3ccccc3)c2O)c(C)c1,3.937
Cc1ccc2c(c1)=[SH]c1cc(N)ccc1N=2,3.18
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3sc(/C=C(\C#N)C(=O)O)c4c3OC[C@@]3(COc5c(/C=C(/C#N)C(=O)O)sc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)c7nsnc67)c5OC3)CO4)cc2)cc1,3.022
CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc3c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4n(CCCC)c3c2)cc1,3.06
N#CC(C#N)=C(C#N)C#N,4.778
C=C1CCC1,7.174
CCCCCCN1c2ccccc2Sc2cc(/C=C/c3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)c(/C=C/c4ccc5c(c4)Sc4ccccc4N5CCCCCC)cc3-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,3.449
CCOC(=O)c1sc2nc(C)c(CC)c(C#N)c2c1N,3.463
C=Cc1c(C)c2cc3nc(c4c(=O)oc(=O)c5c(C)c(cc6nc(cc1[nH]2)c(C)c6CC)[nH]c45)C(CCC(=O)O)C3C,3.973
CC1(C)c2ssc(=S)c2-c2cccc3c2N1C(=O)C3=O,3.429
CN(C)c1ccc(N=Nc2ccccc2C(=O)OCC(=O)NCC2CCCCC2)cc1,3.495
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(N3CCCCC3)(N3CCCCC3)N3CCCCC3)cc2)cc1,3.204
CC(=O)CC(=O)c1ccccc1,3.946
N#CC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)s1)C(=O)O,3.255
