smiles,energy_max_osc
Cc1ccc2c(c1)C(C)(C)c1cc(C)ccc1N2c1ccc2c(c1)C(C)(C)c1cc(N3c4ccc(C)cc4C(C)(C)c4cc(C)ccc43)ccc1S2(=O)=O,3.966
CC1(C)c2ccccc2N(c2ccc3c(c2)C(C)(C)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2S3(=O)=O)c2ccccc21,4.087
CN1B(c2c(F)c(F)c(F)c(F)c2F)c2cc3c(cc2-c2ccccc21)B(c1c(F)c(F)c(F)c(F)c1F)N(C)c1ccccc1-3,4.012
C1=CN2B(C=Cc3c2ccc2ccccc32)C(c2ccccc2)=C1,4.116
O=C(Cn1c2ccccc2c(=O)c2ccccc21)Nc1ccc2ccccc2n1,3.94
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ncc(-c5ccc(C=C(C#N)C(=O)O)s5)c5c4nc(CCC)n5C)s3)cc2)cc1,2.996
COc1ccc(-c2nc3c4ccc(OCc5ccccc5)cc4c4cccc2n43)cc1,2.904
c1ccc(COc2ccc3c(c2)c2cccc4c(-c5ccccc5)nc3n42)cc1,2.988
CCCN(CCC)c1ccc(-c2nc3c4ccc(OCc5ccccc5)cc4c4cccc2n43)cc1,2.79
CCCCC(CC)Cn1c2ccc(-c3ccc(-c4ccc(/C=C(/C#N)C(=O)O)cc4)s3)cc2c2ccc3ccccc3c21,3.278
Cc1cc(/C=C/c2cc3ccccc3c3ccccc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,2.76
Cn1cc2nccnc2n1,3.718
N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccc5c(c4)OCCO5)c4ccc5c(c4)OCCO5)cc3)s2)s1)C(=O)O,2.813
O=C(Nc1c2ccccc2nc2ccccc12)c1[nH]nc2c1CCCC2,3.703
C(=C/c1ccc(/C=C/c2c3ccccc3cc3ccccc23)cc1)\c1ccncc1,3.259
N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,2.981
N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,3.052
O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,3.208
CC1(C)C=C(CSc2nc3ccccc3[nH]2)c2cccc3c2N1C(=O)C3=O,3.266
CC1(C)C=C(CSc2nc3ccccc3[nH]2)c2cc(F)cc3c2N1C(=O)C3=O,3.152
COc1ccc(C2=c3sc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c3=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c4sc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)c4n2[B-]3(F)F)cc1,1.986
CC(C)(C)c1ccc(C2=c3sc(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)c3=[N+]3C2=Nc2c(-c4ccc(C(C)(C)C)cc4)c4sc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c4n2[B-]3(F)F)cc1,2.016
C[Si]1(C)c2ccc(-c3ccc(-c4cccs4)s3)cc2C=Cc2cc(-c3ccc(-c4cccs4)s3)ccc21,3.607
CC1(C)c2ssc(=S)c2-c2cccc3c2N1C(=O)C3=O,3.429
Cc1cc2c3c(c1C)C(=O)C(=O)N3C(C)(C)c1ssc(=S)c1-2,3.376
Cc1ccc2c3c1C(=O)C(=O)N3C(C)(C)c1ssc(=S)c1-2,3.421
COc1cc2c3c(c1)-c1c(ssc1=S)C(C)(C)N3C(=O)C2=O,3.301
CCOc1cc2c3c(c1)-c1c(ssc1=S)C(C)(C)N3C(=O)C2=O,3.292
Cc1cc2c3c(c1)-c1c(ssc1=S)C(C)(C)N3C(=O)C2=O,3.402
CN(C)c1ccc(-c2cc(-c3cccs3)nc(-c3ccccc3)n2)cc1,4.126
Clc1cnccn1,4.417
CCCC(=O)c1nc(N(CC)CC)c(C(=O)NCC)nc1N(CC)CC,3.091
Cc1cnc(C)cn1,4.346
Clc1nc(Cl)c(Cl)nc1Cl,4.775
Nc1cnccn1,4.486
CCCCc1nc(CCCC)c(CCCC)nc1CCCC,4.353
CCCCc1nc(CCCC)c(OCC)nc1CCCC,4.602
CCc1nc(CC)c(C(C)C)nc1CC,4.341
Clc1nccnc1Cl,4.609
NC(=O)c1cnccn1,4.055
CCN(CC)c1nc(C(=O)O)c(N(CC)CC)nc1C(=O)O,3.105
[C-]#[N+]c1nc(N(CC)CC)c(C#N)nc1N(CC)CC,3.206
c1cnccn1,4.246
CO[Si](CCCSC(=O)c1cnccn1)(OC)OC,3.803
Cc1nc(C)c(C)nc1C,4.508
[3H]CCCCCc1nc(CCCC)c(CCCC)nc1CCCC,4.312
[3H]CCCCCc1nc(OCC)c(CCCC)nc1CCCC,4.621
COC(=O)COc1nc(-c2cccc(-c3ccccn3)n2)sc1C,3.996
CC1=CC(C)=[N+]2C1=Cc1ccc(/C=C/c3c(C)noc3C)n1[B-]2(F)F,2.813
Nc1c(Oc2ccc(C(=O)O)cc2)cc(O)c2c1C(=O)c1ccccc1C2=O,2.995
O=C(O)c1cc(O)ccc1/N=N\c1ccc(/C2=c3\cc/c4n3[Zn]n3c(ccc3/C(c3ccc(/N=N/c5ccc(O)cc5C(=O)O)cc3)=C3/C=CC(=N3)\C=4c3ccc(/N=N/c4ccc(O)cc4C(=O)O)cc3)/C(c3ccc(/N=N/c4ccc(O)cc4C(=O)O)cc3)=C3/C=CC2=N3)cc1,2.811
O=C(O)c1cc(/N=N\c2ccc(/C3=C4\C=CC(=N4)/C(c4ccc(/N=N\c5ccc(O)c(C(=O)O)c5)cc4)=c4/cc/c5n4[Zn]n4c3ccc4/C(c3ccc(/N=N\c4ccc(O)c(C(=O)O)c4)cc3)=C3/C=CC(=N3)/C=5c3ccc(/N=N/c4ccc(O)c(C(=O)O)c4)cc3)cc2)ccc1O,2.745
CC1(C)OC(=C(C#N)C#N)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,3.028
CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(/C=C(/C#N)C(=O)O)sc2-c2sc(-c3ccc4c(c3)c3ccccc3n4CCCC)cc21,3.002
CCN(CC)c1ccc(C=CC2=[N+](CCC(=O)O)c3ccccc3C2(C)C)cc1,2.993
C[N+]1=C(/C=C/c2ccc(N(CCC(=O)O)CCC(=O)O)cc2)C(C)(C)c2ccccc21,3.031
CN(C)c1ccc(/C=C/C2=[N+](CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)cc1,3.157
CCN(CCC(=O)O)c1ccc(/C=C/C2=[N+](C)c3ccccc3C2(C)C)cc1,3.02
CC(C)c1noc(COc2ccc3[nH]c4ccccc4c(=O)c3c2)n1,3.972
CCCCCCn1c2ccc(C=C(C#N)c3ccc(-c4ccc(/C=C5\SC(=S)N(CC(=O)O)C5=O)cc4)cc3)cc2c2cc(/C=C(\C#N)c3ccc(-c4ccc(/C=C5/SC(=S)N(CC(=O)O)C5=O)cc4)cc3)ccc21,3.259
CCc1c(CC)c(CC)c2c(c1CC)-c1c(CC)c(C)nc3c(CC)c(CC)c(CC)c-2c13,3.851
N#C/C(=N/Nc1ccc(C#N)cc1)c1nc(-c2ccccc2)cs1,3.638
COc1ccc(-c2csc(/C(C#N)=N\Nc3ccc(C#N)cc3)n2)cc1,3.612
Cc1ccc(-c2c3nc(c(-c4ccco4)c4ccc([nH]4)c(-c4ccco4)c4nc(c(-c5ccco5)c5ccc2[nH]5)C=C4)C=C3)cc1,3.735
CN(C)c1ccc(C2=Nc3scc(-c4ccccc4)[n+]3[B-](F)(F)O2)cc1,3.861
CN(C)c1ccc(C2=Nc3scc(-c4ccc(C#N)cc4)[n+]3[B-](F)(F)O2)cc1,3.83
CN(C)c1ccc(C2=Nc3scc(-c4ccc(N(C)C)cc4)[n+]3[B-](F)(F)O2)cc1,3.822
CN(C)c1ccc(C2=Nc3scc(-c4ccc([N+](=O)[O-])cc4)[n+]3[B-](F)(F)O2)cc1,3.823
CC(C)c1ccc(C(C(=O)Nc2ccc(N(C)C)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.46
COc1ccc(C(C(=O)Nc2ccc(N(C)C)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.448
COc1ccc(C(C(=O)Nc2ccc(N(C)C)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1OC,3.518
COc1ccc(NC(=O)C(c2ccc(F)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.669
COc1ccc(NC(=O)C(c2ccc(OC)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.516
COc1cc(C(C(=O)Nc2ccc(N(C)C)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc(OC)c1OC,3.499
COc1ccc(NC(=O)C(c2ccc(OC)c(OC)c2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.481
COc1ccc(NC(=O)C(c2cc(OC)c(OC)c(OC)c2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.506
CN(C)c1ccc(NC(=O)C(c2ccccc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.502
CN(C)c1ccc(NC(=O)C(c2ccc(Cl)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.507
CN(C)c1ccc(NC(=O)C(c2ccc(F)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.505
COc1ccc(NC(=O)C(c2ccc(Cl)cc2)N(Cc2cccnc2)C(=O)CN2C(=O)C(=O)c3ccccc32)cc1,3.447
Cc1ccccc1C1(NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])SC(C)(C)c2ccccc21,3.736
COc1c(/C=N/c2ccccc2)sc2ccccc12,3.913
c1ccc(N(c2ccccc2)c2ccc(-c3ncc(-c4ccncc4)s3)cc2)cc1,3.574
COc1ccc(C2=C(c3ccc(F)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(F)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,2.349
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc([N+](=O)[O-])cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,2.339
CCCCCCOc1ccc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(OC)cc3)=[N+]3C2=Nc2c(-c4ccc(OCCCCCC)cc4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(OC)cc4)n2[B-]3(F)F)cc1,2.279
CCCCCCOc1ccc(C2=C(c3cc(OC)cc(OC)c3)C(c3ccc(OC)cc3)=[N+]3C2=Nc2c(-c4ccc(OCCCCCC)cc4)c(-c4cc(OC)cc(OC)c4)c(-c4ccc(OC)cc4)n2[B-]3(F)F)cc1,2.284
COc1cc(OC)cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C3=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(-c5cc(OC)cc(OC)c5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)c1,2.271
COc1cc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)cc(OC)c1OC,2.249
COc1ccc(C2=C(c3ccc(OC)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,2.334
COc1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c(-c4cc(OC)c(OC)c(OC)c4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)cc(OC)c1OC,2.229
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3Br)=C2c2ccc(C(C)(C)C)cc2)cc1,2.212
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2c2ccc(C(C)(C)C)cc2)cc1,2.226
COc1ccc(C2=C(c3ccccc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccccc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,2.348
COc1ccc(C2=C(c3cc(OC)cc(OC)c3)C(c3ccc(OC)cc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4cc(OC)cc(OC)c4)c(-c4ccc(OC)cc4)n2[B-]3(F)F)cc1,2.262
COc1ccc(C2=C(c3ccc(C)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(C)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,2.343
c1ccc(-c2c3c(c(-c4ccccc4)c4c2-c2ccccc2C4)-c2ccccc2C3)cc1,4.415
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccc(N5c6ccccc6[Si](c6ccccc6)(c6ccccc6)c6ccccc65)cc4)cc3)n2)cc1,4.464
c1ccc(Nc2cc(-c3cc(Nc4ccccc4)c4c(ccc5ccccc54)n3)nc3ccccc23)cc1,3.952
CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc8c(c7)C(CCC)(CCC)c7ccccc7-8)ccc5-6)ccc3-4)cc21,3.835
CCCC1(CCC)c2cc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(C(C)(C)CC)ccc5-6)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(C(C)(C)CC)ccc3-4)cc21,3.789
Cc1ccccc1C1=c2cc3c(cc2[Si](C)(C)c2cc4c(cc21)CCN4C)=[N+](C)CC3,2.649
C#CCOc1ccc(C2=CC(c3ccccc3)=C3CCCC(/C=C/C=C4\CCCc5c(-c6ccccc6)cc(-c6ccc(OCC#C)cc6)[o+]c54)=C3O2)cc1,1.941
C#CCOc1ccc(C2=CC(c3ccccc3)=C3CCCC(/C=C(Cl)/C=C4\CCCc5c(-c6ccccc6)cc(-c6ccc(OCC#C)cc6)[o+]c54)=C3O2)cc1,1.843
COc1ccc(-c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)c(-c3sc(-c4ccc(OC)cc4)cc3P(=O)(c3ccccc3)c3ccccc3)s2)cc1,3.917
Cc1cc(C)c(B(c2cc(-c3ccccc3)sc2-c2sc(-c3ccccc3)cc2P(=O)(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,3.943
Cc1cc(C)c(B(c2cc(-c3c(C)cc(C)cc3C)sc2-c2sc(-c3c(C)cc(C)cc3C)cc2P(=O)(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,3.81
Cc1cc(C)c(B(c2cc(-c3ccc(C(C)(C)C)cc3)sc2-c2sc(-c3ccc(C(C)(C)C)cc3)cc2P(=O)(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,3.902
Cc1cc(C)c(B(c2cc(-c3ccc(C(F)(F)F)cc3)sc2-c2sc(-c3ccc(C(F)(F)F)cc3)cc2P(=O)(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,3.914
Cc1cc(C)c(B(c2cc(-c3ccc(N(C)C)cc3)sc2-c2sc(-c3ccc(N(C)C)cc3)cc2P(=O)(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,3.849
c1ccc2c(Nn3cnnc3)c3ccccc3nc2c1,3.74
C=C1C(=C)C2CCC1CC2,5.481
Clc1nc(Cl)nc(Nc2ccc3cc4ccccc4cc3c2)n1,3.705
COc1nc(Nc2ccc3cc4ccccc4cc3c2)nc(OC)n1,3.68
COc1nc(Cl)nc(Nc2ccc3cc4ccccc4cc3c2)n1,3.698
COc1ccc2ccccc2c1C(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.726
C=C(C)C(=O)Nc1csc(-c2ccc(C(=O)c3ccccc3)cc2)c1,3.812
C=C(C)C(=O)Nc1csc(-c2ccc(C(=O)c3ccc(Cl)cc3)cc2)c1,3.809
CCCCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(-c4ccc(-c5ccc(N(c6ccc7c(c6)C(C)(C)c6ccccc6-7)c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5)s4)n3C)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,2.222
CCCCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(-c4ccc(-c5ccc(N(c6ccc7c(c6)C(C)(C)c6cc(OCCCCCC)ccc6-7)c6ccc7c(c6)C(C)(C)c6cc(OCCCCCC)ccc6-7)cc5)s4)n3C)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,2.277
O=C1CC(=O)NC(=S)N1,3.524
CCN(CC)c1ccc(/C=C(\C#N)C(=O)O)c(OCCCCOc2cc(/C=C(\C#N)C(=O)O)ccc2N(CC)CC)c1,3.693
COc1cc2cc(OC)c(-c3ccc([N+](=O)[O-])cc3)cc2cc1-c1ccc([N+](=O)[O-])cc1,3.931
C1=CN2B(C=Cc3ccccc32)C(N2CCOCC2)=C1,3.865
NC1=NN=C(c2ccc(O)c(O)c2O)CS1,4.01
COC(=O)CC1(C(=O)O)Oc2c(c(C(C)=O)c3c(c2C(C)=O)OCO3)O1,3.501
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)OC)O3)OCO2,3.502
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)O)O3)OCO2,3.48
CC(=O)c1c2c(c(C(C)=O)c3c1OC(CC(=O)O)O3)OCO2,3.464
COC(=O)CC1(C(=O)OC)Oc2c(c(C(C)=O)c3c(c2C(C)=O)OCO3)O1,3.487
O=C1CC/[NH+]=c2\cc3c(cc2-c2ccncc2)=C(c2ccccc2C(=O)O)c2cc(-c4ccncc4)c(cc2O3)NCCC(=O)NC(CS(=O)(=O)O)C(=O)CC(CS(=O)(=O)O)C(=O)NC(CS(=O)(=O)O)C(=O)CCCN1,3.105
N#Cc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#N)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#N)c1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,3.715
O=c1ccc(-c2cccc(Cl)c2)nn1-c1cccs1,3.671
CCCCCCN1C(=O)c2c(-c3ccc(C=C(C#N)C(=O)O)s3)sc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2C1=O,2.767
CCCCC(CC)CN1C(=O)c2c(-c3ccc(C=C(C#N)C(=O)O)s3)sc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2C1=O,2.759
COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)nc2)cc1,3.977
C[Si]1(c2ccccc2)C(c2ccc3c4ccccc4n(-c4ccccc4)c3c2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccc2c3ccccc3n(-c3ccccc3)c2c1,3.255
Cc1cc(C(=O)N/N=C\c2c3ccccc3cc3ccccc23)c2ccccc2n1,3.676
CCCCCCCC[N+]1=C(/C=C2\C(=O)C(/C=c3/c4cccc5c(C[C@H](CC)CCCC)ccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2c1ccc1cc(C(=O)O)ccc21,2.022
CCCCCCCC[N+]1=C(/C=C2\C(=O)C(/C=c3/c4cccc5c(OCCCC)ccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2c1ccc1cc(C(=O)O)ccc21,2.011
CCCCCCCCN(CCCCCCCC)c1ccc2c3c1cccc3/c(=C/C1=C([O-])/C(=C/C3=[N+](CCCCCCCC)c4ccc5cc(C(=O)O)ccc5c4C3(C)C)C1=O)n2CCCCCC,1.987
CCCCCCCC[N+]1=C(/C=C2\C(=O)C(/C=c3/c4cccc5cccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2c1ccc1cc(C(=O)O)ccc21,2.045
CCN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,2.471
C#CCN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,2.444
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCN(C(=O)OC(C)(C)C)CC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,2.479
CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,2.433
CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccc(N(C)C)cc1,3.825
CN(C)C=Nc1c2ccccc2c(P(=S)(N2CCOCC2)N2CCOCC2)c2ccccc12,3.282
F[Si-](F)(c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,3.649
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3c(C)c4n(c3C)[B-](F)(F)[N+]3=C(C)C(c5ccc(C=C(C#N)C(=O)O)s5)=C(C)C3=C4C)s2)cc1,2.713
O=C(CSc1nc2ccccc2o1)Nc1ccc(N=Nc2ccccc2)cc1,3.822
Cc1cc(/N=N/c2cccc(C(F)(F)F)c2)ccc1NC(=O)NC(=O)c1c(F)cccc1F,3.777
CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,3.068
Brc1ccc2nc(/N=C/c3c4ccccc4cc4ccccc34)sc2c1,2.999
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(C4=C([O-])/C(=C\C5=[N+](CCCC)c6ccc(C(=O)O)cc6C5(C)C)C4=O)c4c3OCCO4)cc2)cc1,2.194
C/C=C1/CN2CCc3c([nH]c4ccccc34)C2CC1C(Cc1c[n+]2c(c3[nH]c4ccccc4c13)CC1C(C(=O)OC)=COC(C)C1C2)C(=O)OC,3.942
NC1=Nc2nc3ccccc3n2C(c2c3ccccc3cc3ccccc23)N1,3.712
C(#Cc1ncnc2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,3.612
CCCCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2Sc2cc(-c3ccc(C=C(c4ccc(N5c6ccccc6Sc6ccccc65)cc4)c4ccc(N5c6ccccc6Sc6ccccc65)cc4)cc3)ccc21,3.306
CCCCCCN1c2ccc(C=C(C#N)C(=O)O)cc2Sc2cc(-c3ccc(C=C(c4ccc(N5c6ccccc6Sc6ccccc65)cc4)c4ccc(N5c6ccccc6Sc6ccccc65)cc4)cc3)ccc21,3.196
Nc1nc2c(ncn2[C@H]2CC(O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC3CCC(N)CC3)O2)c(=O)[nH]1,5.147
N#CC(=Cc1ccc(C(C#N)=Cc2ccc(N(c3ccccc3)c3ccccc3)s2)s1)C(=O)O,2.705
CC1=C/C(=C(\c2cc(C)c([O-])c(C(=O)[O-])c2)c2c(Cl)cccc2Cl)C=C(C(=O)O)C1=O,2.715
CC1=CC(=C(c2cc(C)c([O-])c(C(=O)[O-])c2)c2c(Cl)cccc2Cl)C=C(C(=O)O)C1=O,2.483
CC1=C/C(=C(\c2cc(C)c(O)c(C(=O)O)c2)c2c(Cl)ccc(S(=O)(=O)O)c2Cl)C=C(C(=O)O)C1=O,3.459
CC1=C/C(=C(/c2ccc(O)c(C)c2)c2ccccc2S(=O)(=O)[O-])C=CC1=O,3.522
CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c([O-])c(Br)c1,2.735
CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,3.317
CC1=CC(=O)C=C/C1=C(\c1ccc(O)cc1C)c1ccccc1S(=O)(=O)O,3.435
CN(C)c1ccc(C(=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c2ccc(C=C(C#N)C(=O)O)cc2)cc1,3.788
CN(C)c1ccc(C(=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c2ccc(C(=O)O)cc2)cc1,3.118
CC(C)(C)C1=CC(=C(c2ccccc2)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C=C(C(C)(C)C)C1=O,3.41
O=C([O-])C1=CC(=C(c2ccc(O)c(C(=O)[O-])c2)c2ccc(O)c(C(=O)[O-])c2)C=CC1=O,3.027
O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,3.319
CC1=C(Br)C(=O)C(Br)=C/C1=C(\c1ccccc1S(=O)(=O)O)c1cc(Br)cc(Br)c1C,3.339
CC1=C(Br)C(=O)C(Br)=C/C1=C(/c1ccccc1S(=O)(=O)[O-])c1cc(Br)c(O)c(Br)c1C,3.805
CC1=C(Br)C(=O)C(Br)=C/C1=C(\c1ccccc1S(=O)(=O)O)c1cc(Br)c(O)c(Br)c1C,3.224
CC1=C(Br)C(=O)C(C(C)C)=C/C1=C(\c1ccccc1)c1cc(C(C)C)c(O)c(Br)c1C,3.318
CC1=C(Br)C(=O)C(C(C)C)=C/C1=C(/c1ccccc1S(=O)(=O)[O-])c1cc(C(C)C)c(O)c(Br)c1C,3.286
CC1=C(Br)C(=O)C(C(C)C)=C/C1=C(\c1ccccc1S(=O)(=O)[O-])c1cc(C(C)C)c(O)c(Br)c1C,3.558
CC1=C(CNCC(=O)O)C(=O)C(C(C)C)=C/C1=C(\c1ccccc1S(=O)(=O)[O-])c1cc(C(C)C)c(O)c(CNCC(=O)O)c1C,3.698
CC1=CC(=O)C(C(C)C)=C/C1=C(\c1cc(C(C)C)c(O)cc1C)c1ccccc1C(=O)O,3.414
CC1=CC(=O)C(C(C)C)=C/C1=C(/c1cc(C(C)C)c(O)cc1C)c1ccccc1S(=O)(=O)O,3.453
CC1=CC(=O)C(C(C)C)=C/C1=C(\c1cc(C(C)C)c(O)cc1C)c1ccccc1S(=O)(=O)O,3.35
CC1=CC(=O)C(C(C)C)=C/C1=C(\c1cc(C(C)C)c(OP(=O)([O-])[O-])cc1C)c1ccccc1C(=O)O,2.868
